name,reviews.text,reviews.rating
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",This speaker can really put off a great amount of volume!,5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",My son absolutely loves it but not enough storage.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",The Fire HD Tablet is portable and very easy to use. It can be held in one hand. The device holds multiple software application options and provides a fantastic blue screen mode at night while reading. I bought three more units when the price dropped to $33 each. The screen is only slightly pixelated compared to other models due to its price point. I would recommend to others.,5.0
"Echo (White),,,
Echo (White),,,","This is a fun and convenient toy; however, it doesn't have the capability to answer as many re questions as I would have thought.",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I used to read books off my iPad but I love the Kindle so much more. Easier on my eyes, easier to take with me when I travel, overall so much better for reading!",5.0
"Echo (White),,,
Echo (White),,,",I really like the echo but I am still trying to find out what else it can do for me. I do plan on getting the controllable lights and thermostat down the road but in the mean time it is still limited. Overall great idea.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Great tablet for the price, easy to use, small enough to fit in my pocket book when traveling, it basically replaced my samsung.",5.0
"Echo (White),,,
Echo (White),,,",highly recommend. we have both the google device and this one. both sre great. Alexa is mire versatile. Kids love it too.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",We have two laptops and smart phones but love having the tablet to use instead of our phones,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Perfect purchase for me. I take it everywhere and is so easy to use!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Great budget tablet, a lot of features, easy interface and wonderful picture",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Bought this tablet for my daughters to play apps on and to watch Netflix shows. It's nice that it has 2 cameras and expandable memory. Great price.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",This Kindle is great. Customer service rep for technical questions---not so much.,4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Absolutely love the Amazon Echo!! Had one for our FL home & had to buy another for our NY home. Love the GREAT sound & the ease of playing music or listening to talk shows.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Perfect for my four year old daughter w/ geek squad protection,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","I love my echo. She would be amazing if she could Google things, but we can't have it all. Love that the kids can tell Alexa to put something on the list and it shows up on my phone",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My 6 year old got one last year and it's very good,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",very good product in its price range affordable and very good,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",A very good price for the tablet. The sound volume is a little low. Needed someone with technical knowledge to help me set-up the tablet.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Easy setup and fast for the money. No problem with it.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I basically just brought it for my child to play with. I didn't want to pay a lot of money for a tablet so this was the way to go.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Wanted a reader that I could just get and go on my way. Always have something to read. Apps are great. Easy for my 7 yr old grandson to enjoy too.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black","Good this is an excellent tablet, I will recommend it",5.0
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","The new design, compared to my old kindle paperwhite and voyage, looked weird when I first got my Kindle Oasis. After I used it for a while (5 hours), I felt the design was kind of make sense. When I hold it with one hand (right hand), the centre of gravity position was right in my hand, so there was less change that I drop the kindle on my face(when I was laying on my bed, it happened a lot with my kindle voyage)",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",This is a great tablet for the price! I bought it to replace my iPad mini. Great for ereading and general browsing.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","My nephew always wanted to play games on my phone, so when I saw this tablet on sale I picked it up thinking it would make him happy to have his own tablet to play games. For past month, I have not seen him once with out it. Big score for favorite Aunt..",5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Echo is fun to play with, but doesn't understand a lot of questions and the ""skills"" don't work if you don't use the correct wording. The app needs some work bc you have to look through all of the skills to find the right questions, you can't just search the skills that are enabled. I'm sure that it will get better with time, but for now, it's fun to have around.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought this hoping that I could use it for a book reader and other lightweight tasks. The wifi is very slow and the tablet in general is slow and hangs to much,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My kids love their new tablets they use them for homework and at school,4.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",No instructions. Either paper or electronic. How do I transfer apps & data from old kindle to new one 9,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I've had my tablets since last year and they still in great condition, ii read on it a lot so I think I made a good choice",5.0
"Echo (White),,,
Echo (White),,,","The amazon echo works great. News, sports, weather, and so much more! Excellent purchase.",5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","These are great tablets for the kids and the price is wonderful with the warranty and the soft, yet bulky (a good thing in this instance) case. The only thing I wish, was that it could access the Google Play Store so my kids could watch the movies we have in our Google Play Movies account.",3.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Great with the speaker adds good sound to the other features,4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","This device, which has the latest version of artificial intelligence, is the smartest one I've seen yet. While security questions are a hot topic, I have learned how to mute the device when necessary. Don't let that stop you from having the best multi-use device on the market. Did I mention it has a great wireless speaker too?",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I like that I can sync my email and now, actually use the Prime streaming video service. Yes, I know I could use the app on my Ipad, but like I said, I like it all packaged neatly here.",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Love the ease to use,the back light, and the size. Previous kindle died after 10 years was worried I would not like the changes but now I read even more because of the ease of using and light.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",We use this for streaming and games. It is a great value for the money.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This is a great product. It works great and is fun to use.,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Picked this up for my 7 year old and he picked it up faster than i did.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Had to purchase another kindle because my current one had reached its memory capacity.,4.0
"All-New Kindle E-reader - Black, 6 Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers,,",Very happy with my purchase,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","i bought this as a gift for my mother in law. she loves it. it does what she likes for it to do, video games, facebook, etc.",4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","HD 8"" tablet 16G on sale for $64.99 thats $25 dollars less then ever before. And alexa included.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Needed a replacement tablet and looked at a variety of options. The Fire was at a good price and is working well.,5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",This product fills a perfect nitch left by talbets,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It is a nice Kindle for the price. Works and runs well for all i needed,5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,","I know there's a separate product page for the origami cover, but it's worth mentioning here as it is the ""official"" cover. The origami cover is ugly and I was skeptical, but I actually love it. It's weird because it opens by flipping over the top like a notepad. This actually makes it more comfortable to hold when the cover is open, in my opinion. It's hard to describe, but there are a lot more ways to hold the Voyage when it's attached to this cover, and just generally is more comfortable to use. The origami part of the case works great as well... it stands vertically or horizontally (if you're laying down and reading, this is amazing).",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",enjoying this tablet. purchased so I could have a bigger screen for shopping when I don't wanna pull my laptop out. so far it is serving the purpose. didn't know it came in colors until I opened it.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My organization was tasked to give gifts to needy children. So we figured these would be great gifts for the older children since they rarely get gift that they could use.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",The tablet is Excellent! Very fast and well worth the money! The display is great!,5.0
